time,AAPL_Close,MSFT_Close,AMZN_Close,FB_Close,GOOGL_Close
2019-08-26 00:00:00-04:00,206.6,135.54,1770.0,180.48,1171.85
2019-08-27 00:00:00-04:00,204.14,135.75,1761.92,181.29,1170.82
2019-08-28 00:00:00-04:00,205.52,135.55,1764.0,181.77,1173.18
2019-08-29 00:00:00-04:00,209.1,138.16,1786.46,185.56,1194.43
2019-08-30 00:00:00-04:00,208.74,137.92,1776.19,185.68,1190.32
2019-09-03 00:00:00-04:00,205.695,136.12,1789.51,182.38,1169.55
2019-09-04 00:00:00-04:00,209.25,137.69,1800.46,187.16,1182.86
2019-09-05 00:00:00-04:00,213.27,140.05,1840.73,190.89,1212.24
2019-09-06 00:00:00-04:00,213.27,139.13,1833.51,187.54,1205.89
2019-09-09 00:00:00-04:00,214.15,137.58,1831.29,188.77,1205.39
2019-09-10 00:00:00-04:00,216.77,136.15,1821.31,186.32,1207.62
2019-09-11 00:00:00-04:00,223.587,136.15,1822.49,188.56,1219.96
2019-09-12 00:00:00-04:00,223.09,137.5414,1843.0,187.48,1234.96
2019-09-13 00:00:00-04:00,218.8,137.21,1839.34,187.12,1239.9
2019-09-16 00:00:00-04:00,219.9,136.4,1808.23,186.24,1231.22
2019-09-17 00:00:00-04:00,220.65,137.39,1822.62,188.12,1229.87
2019-09-18 00:00:00-04:00,222.77,138.53,1817.59,188.13,1233.26
2019-09-19 00:00:00-04:00,220.95,141.08,1821.54,190.15,1238.76
2019-09-20 00:00:00-04:00,217.69,139.28,1794.89,189.9,1229.53
2019-09-23 00:00:00-04:00,218.68,139.09,1784.29,186.85,1234.49
2019-09-24 00:00:00-04:00,217.68,137.38,1742.34,181.2906,1218.12
2019-09-25 00:00:00-04:00,220.99,139.36,1768.08,182.78,1246.61
2019-09-26 00:00:00-04:00,219.89,139.57,1740.12,180.16,1241.42
2019-09-27 00:00:00-04:00,218.85,137.75,1725.85,177.07,1226.15
2019-09-30 00:00:00-04:00,223.98,139.03,1736.12,178.07,1221.15
2019-10-01 00:00:00-04:00,224.58,137.06,1736.11,175.79,1206.0
2019-10-02 00:00:00-04:00,218.96,134.63,1713.23,174.6,1177.41
2019-10-03 00:00:00-04:00,220.81,136.3,1724.25,179.42,1188.84
2019-10-04 00:00:00-04:00,227.01,138.11,1739.4,180.4,1210.23
2019-10-07 00:00:00-04:00,227.06,137.1,1732.5,179.68,1207.99
2019-10-08 00:00:00-04:00,224.39,135.66,1705.25,177.73,1189.78
2019-10-09 00:00:00-04:00,227.0,138.21,1721.79,179.83,1202.39
2019-10-10 00:00:00-04:00,230.09,139.1,1720.56,180.19,1209.59
2019-10-11 00:00:00-04:00,236.22,139.61,1729.98,184.11,1214.27
2019-10-14 00:00:00-04:00,235.89,139.54,1736.5,183.29,1217.08
2019-10-15 00:00:00-04:00,235.32,141.57,1767.35,188.83,1242.24
2019-10-16 00:00:00-04:00,234.39,140.48,1777.42,189.61,1242.97
2019-10-17 00:00:00-04:00,235.29,139.67,1787.47,190.4,1253.48
2019-10-18 00:00:00-04:00,236.28,137.34,1757.79,185.86,1244.08
2019-10-21 00:00:00-04:00,240.53,138.43,1785.835,189.75,1244.41
2019-10-22 00:00:00-04:00,239.97,136.39,1765.34,182.31,1241.18
2019-10-23 00:00:00-04:00,243.14,137.25,1761.99,186.17,1257.75
2019-10-24 00:00:00-04:00,243.6,139.95,1781.5935,186.38,1259.09
2019-10-25 00:00:00-04:00,246.58,140.73,1762.0,187.87,1264.28
2019-10-28 00:00:00-04:00,249.04,144.2,1777.04,189.46,1289.465
2019-10-29 00:00:00-04:00,243.29,142.81,1763.04,189.32,1260.67
2019-10-30 00:00:00-04:00,243.29,144.56,1780.0,188.18,1260.62
2019-10-31 00:00:00-04:00,248.84,143.39,1777.1431,191.68,1258.79
2019-11-01 00:00:00-04:00,255.84,143.72,1791.47,193.69,1272.98
2019-11-04 00:00:00-05:00,257.48,144.52,1805.27,194.72,1289.61
2019-11-05 00:00:00-05:00,257.15,144.46,1801.7,194.33,1291.45
2019-11-06 00:00:00-05:00,257.24,144.06,1795.94,191.54,1290.75
2019-11-07 00:00:00-05:00,259.5,144.28,1788.2,190.42,1306.94
2019-11-08 00:00:00-05:00,260.14,145.96,1785.88,190.88,1308.97
2019-11-11 00:00:00-05:00,262.2,146.12,1771.9,189.6,1298.24
2019-11-12 00:00:00-05:00,261.98,147.08,1778.23,194.54,1297.65
2019-11-13 00:00:00-05:00,264.47,147.34,1753.4,193.21,1295.82
2019-11-14 00:00:00-05:00,262.69,148.06,1754.65,193.12,1309.46
2019-11-15 00:00:00-05:00,265.75,149.95,1739.08,195.0895,1333.21
2019-11-18 00:00:00-05:00,267.12,150.34,1752.86,197.46,1319.57
2019-11-19 00:00:00-05:00,266.29,150.39,1753.16,199.33,1312.37
2019-11-20 00:00:00-05:00,263.22,149.62,1746.6335,197.5,1301.94
2019-11-21 00:00:00-05:00,262.01,149.49,1735.0,197.93,1299.69
2019-11-22 00:00:00-05:00,261.84,149.63,1745.85,198.88,1294.16
2019-11-25 00:00:00-05:00,266.42,151.2247,1773.69,199.75,1305.65
2019-11-26 00:00:00-05:00,264.1,152.0,1796.99,198.8,1313.01
2019-11-27 00:00:00-05:00,267.8999,152.34,1818.23,202.0,1312.46
2019-11-29 00:00:00-05:00,267.18,151.38,1800.96,201.66,1304.2
2019-12-02 00:00:00-05:00,264.09,149.55,1781.61,199.69,1288.86
2019-12-03 00:00:00-05:00,259.52,149.32,1770.33,198.83,1293.86
2019-12-04 00:00:00-05:00,261.74,149.83,1760.48,198.7,1318.3
2019-12-05 00:00:00-05:00,265.58,149.92,1740.48,199.37,1327.56
2019-12-06 00:00:00-05:00,270.7,151.75,1751.59,201.04,1339.41
2019-12-09 00:00:00-05:00,266.92,151.36,1749.42,201.33,1342.93
2019-12-10 00:00:00-05:00,268.62,151.17,1739.49,200.9,1343.14
2019-12-11 00:00:00-05:00,270.74,151.69,1748.9,202.21,1344.12
2019-12-12 00:00:00-05:00,271.46,153.23,1760.18,196.67,1348.05
2019-12-13 00:00:00-05:00,275.26,154.54,1760.93,194.21,1346.87
2019-12-16 00:00:00-05:00,279.86,155.54,1769.21,197.92,1360.69
2019-12-17 00:00:00-05:00,280.42,154.79,1790.66,198.38,1354.95
2019-12-18 00:00:00-05:00,279.71,154.37,1782.36,202.36,1351.46
2019-12-19 00:00:00-05:00,280.03,155.71,1792.29,206.06,1356.52
